lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.1,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,1.0,-0.6481223220783414,0.04439245162794203,0.5
0.1,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,1.0,-0.6407747583658477,0.0514893629869847,0.25
0.1,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.75,-0.6801769913684437,0.012722289952013188,0.0
0.1,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.6608796551263404,0.0316073804939746,0.0
0.1,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.75,-0.7059631167566929,-0.012480095978096073,0.5
0.1,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,0.75,-0.6598358041769432,0.03260132424962392,0.0
0.1,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,1.0,-0.6516062244888121,0.04038547842650286,0.25
0.1,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.5,-0.710128013269933,-0.016923316163369506,0.0
0.1,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.75,-0.6822540868961132,0.011046949356775415,0.0
0.1,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.5,-0.7040090556035371,-0.011469682978880846,0.0
0.1,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.5,-0.700918762393521,-0.0072466051603120585,0.25
0.1,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6947414302691262,-0.0019934540679209523,0.0
0.1,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6858182905275715,0.005796413742346296,0.0
0.1,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.583986955222167,0.1060001034413025,0.0
0.1,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.5,-0.6373087078739063,0.05441515375712225,0.25
0.1,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,0.75,-0.5799449626868568,0.10917068129508778,-0.25
0.1,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.5890890107851607,0.10112286390225855,0.25
0.1,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6761687253247649,0.016187293885446152,-0.25
0.1,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6546530135750646,0.03805567032994439,0.0
0.1,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.6946918526877867,-0.0008324061311447695,0.0
0.1,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6915218394559733,0.0016353021505206566,0.25
0.1,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.6572645514692483,0.0351248562214046,0.0
0.1,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6505845405315107,0.04142234134575895,0.0
0.1,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,1.0,-0.6329855065621943,0.05874937820158077,0.19999999999999996
0.1,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6549934336030486,0.03666112098227048,0.0
0.1,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,0.6,-0.6519996743717389,0.03970498429092029,-0.4
0.1,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7148339217535893,-0.02080705319392029,0.0
0.1,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6785545741806762,0.014539182232996661,0.0
0.1,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.75,-0.6595614883248799,0.033328945499789375,0.25
0.1,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.676363874458525,0.016484995884904263,0.0
0.1,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.5,-0.652605750656566,0.03973058500871007,-0.25
0.1,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.7075364700894402,-0.014677429216537918,0.0
0.1,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.5,-0.7378255732305155,-0.043767301975067285,0.25
0.1,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.25,-0.704574278273223,-0.010750822135835336,0.0
0.1,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.5,-0.7078673525871069,-0.014780496306076252,0.0
0.1,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7513390319456781,-0.05759070953238543,0.0
0.1,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-0.7019575277743839,-0.008346746034448405,0.25
0.1,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.0,-0.705924486569121,-0.013164696813809829,-0.75
0.1,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6839106305752973,0.008972159739628616,0.25
0.1,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.0,-0.7183811091021141,-0.02506848608797818,-0.5
0.1,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,1.0,-0.6658400814843177,0.027476480523009994,0.5
0.1,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.5,-0.6637017784567585,0.028465178036099048,-0.25
0.1,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6439103963575494,0.04804113806726917,0.0
0.1,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6448632063158422,0.04741103070956121,0.0
0.1,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.5,-0.6926107493097885,-0.00032980203482924075,-0.25
0.1,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.75,-0.6393408660133847,0.05298305116966706,0.25
0.1,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6693287914069439,0.021936990336149598,0.0
0.1,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6463344116184848,0.0446747082118516,0.0
0.1,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.6144054763597424,0.07720805465544978,0.0
0.1,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.6288277400799163,0.062455032113493125,0.25
0.1,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.5,-0.7111449872193297,-0.01663350032985167,0.25
0.1,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7166317097757064,-0.023532382959481457,0.0
0.1,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.75,-0.6629170545185983,0.030628623119576037,0.25
0.1,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.75,-0.6609208187810995,0.02946729544577309,-0.25
0.1,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6425129142551401,0.04850577392968203,0.0
0.1,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.75,-0.6439649240076207,0.04709348543435066,0.0
0.1,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.75,-0.6416316688697328,0.05116040540678268,0.5
0.1,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.75,-0.6954564080205853,-0.0029650147878119704,0.25
0.1,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.7081097465325611,-0.015088171819920837,-0.25
0.1,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6592602442696337,0.03209370686574109,0.0
0.1,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,0.75,-0.6649615940817521,0.02617018157068418,-0.25
0.1,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.75,-0.6264326565046937,0.06493820304899378,-0.25
0.1,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.6839628980356427,0.007336618015691743,0.0
0.1,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.7088686505585966,-0.016209522497823037,0.0
0.1,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.5,-0.6688143093613224,0.023281276748445268,-0.25
0.1,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7672412471125012,-0.07282499498121886,0.0
0.1,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.5810881156748032,0.10909125080587201,0.0
0.1,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.5811201541876945,0.10941964933531034,0.0
0.1,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6207161023040008,0.070968937296092,0.0
0.1,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6325654611653605,0.05915123701669589,0.0
0.1,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.5820467109770824,0.10853632747569342,0.0
0.1,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.6154881407315601,0.0765552170584648,0.0
0.1,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.5994538274350024,0.09246262959757134,0.0
0.1,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6282406745277856,0.06461710800190357,0.0
0.1,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6871547083847147,0.006070704707057395,0.25
0.1,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.6198697555653601,0.07144822452659805,0.0
0.1,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.635395755590949,0.05665001253659929,0.0
0.1,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,1.0,-0.60526248753557,0.08660630177374795,0.25
0.1,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6086541175374023,0.08303785245365247,0.25
0.1,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6191695726115769,0.07297812495000189,0.0
0.1,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.6972735572907761,-0.003887560334781437,0.0
0.1,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.5,-0.6694965744665834,0.023285581718293313,0.25
0.1,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.6376470796129112,0.05491705451162887,0.0
0.1,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6614693822085078,0.031334873876737834,0.0
0.1,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.75,-0.6814203291456651,0.010710873555466294,-0.25
0.1,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.5,-0.6541736368248492,0.03841978756962172,-0.25
0.1,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6221322857556247,0.0694369120471735,-0.25
0.1,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.75,-0.6558795684906522,0.03637842277476255,0.25
0.1,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.6287303052408137,0.063304824002823,0.0
0.1,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.609580245201538,0.08227786279797589,0.0
0.1,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.7103110628935787,-0.017197139300797692,0.0
0.1,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.7089905199315731,-0.015531990944441354,0.0
0.1,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,1.0,-0.63732357890954,0.05510134347890838,0.25
0.1,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6434751487635579,0.04865052564908601,0.25
0.1,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.5,-0.6534154314722025,0.03889863627794732,-0.25
0.1,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.5,-0.686411801949449,0.006054296543635873,-0.25
0.1,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.6479526985031284,0.0445513949701315,0.25
0.1,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7333010177066739,-0.039358795597535856,0.25
0.1,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,1.0,-0.6425189104301723,0.04876325252271996,0.25
0.1,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6644304933882298,0.028031130571633756,0.25
0.1,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,0.75,-0.6464220910642012,0.04474971331627842,-0.25
0.1,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.681328076487921,0.011410348816295879,0.0
0.1,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.690403299544786,0.0023130463411489277,-0.25
0.1,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6688286799240846,0.024446784136507915,0.25
0.1,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.5,-0.7308997029906599,-0.038287173771368255,-0.25
0.1,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6829081036799722,0.009709066902789276,-0.25
0.1,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,0.75,-0.6248418507939684,0.06681454182391589,-0.25
0.1,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.6257373225689892,0.06560428200623236,0.0
0.1,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.615375589125339,0.07636955147972757,0.0
0.1,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6678696766350667,0.02367190429206467,0.0
0.1,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.7781808167671933,-0.08270756379647559,0.0
0.1,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.542222376922597,0.14796765893738006,0.0
0.1,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,1.0,-0.5999481271374629,0.09128430796298459,0.4
0.1,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,1.0,-0.6272840938672852,0.06454533816870178,0.19999999999999996
0.1,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,1.0,-0.5739071533613531,0.11642321728914173,0.4
0.1,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6332222713552231,0.058728674121858004,0.25
0.1,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.75,-0.7106245498031072,-0.01720141577040224,0.25
0.1,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6613506311686783,0.03160555872699067,0.25
0.1,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6447926592017099,0.04749170246134693,0.0
0.1,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,0.75,-0.646303399786458,0.045518754900341185,-0.25
0.1,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6547807075723546,0.03740127913746916,0.25
0.1,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6956613006751962,-0.0029009157833956856,-0.25
0.1,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7022074010902493,-0.009336123168484867,0.0
0.1,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.6343891030801402,0.0573846062960669,0.0
0.1,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.633951927382628,0.057837863917063026,0.0
0.1,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.5830222269817215,0.10816242011271715,0.0
0.1,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.5,-0.6445390960442041,0.04710908587980589,-0.25
0.1,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.5931898964365805,0.09759447138498767,0.0
0.1,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.5,-0.6901645654046884,0.002093376148183168,-0.25
0.1,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,1.0,-0.619363663287793,0.07231575107441413,0.25
0.1,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.5,-0.7330262080447216,-0.03946089268131703,0.0
0.1,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.75,-0.6683905461531838,0.023850853055947585,0.0
0.1,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,0.5,-0.7249468751840349,-0.032020144794635,0.0
0.1,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-0.6943465222331532,-0.0022933142130178163,-0.5
0.1,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.75,-0.693312792001971,-0.0004384037440430255,0.25
0.1,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.7274118489056313,-0.03364006380530826,0.0
0.1,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,1,4,1.0,-0.6920506137011905,1.0,-0.614695949419105,0.07735466428208548,0.0
0.1,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,2,4,0.75,-0.692272194395104,0.75,-0.6527395980301482,0.03953259636495576,0.0
0.1,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,3,4,0.25,-0.6935722697383494,0.25,-0.7113687825922227,-0.017796512853873292,0.0
0.1,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,4,4,0.5,-0.69288341392352,0.5,-0.6756300466348633,0.017253367288656785,0.0
0.1,0.75,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,0,4,0.5,-0.6919869228690966,0.5,-0.6564154165088506,0.035571506360245975,0.0
0.1,0.75,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,1,4,0.75,-0.6927850648558612,1.0,-0.6693962334622495,0.023388831393611698,0.25
0.1,0.75,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,2,4,0.5,-0.6932548429514276,0.5,-0.7110092643336857,-0.017754421382258134,0.0
0.1,0.75,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,3,4,0.75,-0.6925621208023383,1.0,-0.6616821499407008,0.030879970861637407,0.25
0.1,0.75,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.7716068910098043,-0.07682918118940729,0.0
0.1,0.75,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.6391058125299414,0.053220502074621145,0.0
0.1,0.75,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6390164404186038,0.05268608910580519,-0.25
0.1,0.75,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.6587561722992084,0.033681699421189926,-0.25
0.1,0.75,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,0.5,-0.6710469498669379,0.02116736572590494,-0.5
0.1,0.75,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7324768900704575,-0.03895518137233078,0.0
0.1,0.75,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.6984751549059223,-0.005150844003657173,0.0
0.1,0.75,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6846442090274186,0.008861675068392527,0.0
0.1,0.75,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6653192941178732,0.027705857488825814,0.6
0.1,0.75,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6868215769997332,0.006407119324608801,0.0
0.1,0.75,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.7031411044700644,-0.009009263906649911,0.5
0.1,0.75,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6877393503638184,0.005328473390676436,-0.25
0.1,0.75,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7280052381087843,-0.03449834495154458,0.0
